annotation_id,pair_id,source,dataset_name,speaker_a,turn_a,speaker_b,turn_b,resonance_present,label_reproduction,label_parallelism,label_selective_reuse,label_repair,label_contrast,label_analogy_candidate,evidence_span_a,evidence_span_b,annotator_note,uncertainty_reason,gold_candidate_status,top30_review_applied,reviewer_confidence,final_decision_note,previous_resonance_present,previous_label_reproduction,previous_label_parallelism,previous_label_selective_reuse,previous_label_repair,previous_label_contrast,previous_label_analogy_candidate,previous_evidence_span_a,previous_evidence_span_b,gold_candidate_v2_status,round2_review_applied,round2_reviewer_confidence,round2_final_decision_note,round2_previous_resonance_present,round2_previous_label_reproduction,round2_previous_label_parallelism,round2_previous_label_selective_reuse,round2_previous_label_repair,round2_previous_label_contrast,round2_previous_label_analogy_candidate,round2_previous_evidence_span_a,round2_previous_evidence_span_b,gold_candidate_v3_status,final_sanity_review_applied,final_sanity_reviewer_confidence,final_sanity_final_decision_note,final_sanity_previous_resonance_present,final_sanity_previous_label_reproduction,final_sanity_previous_label_parallelism,final_sanity_previous_label_selective_reuse,final_sanity_previous_label_repair,final_sanity_previous_label_contrast,final_sanity_previous_label_analogy_candidate,final_sanity_previous_evidence_span_a,final_sanity_previous_evidence_span_b,final_sanity_inferred_from_user_message,final_sanity_changed_fields,gold_v1_status,gold_v1_freeze_source,gold_v1_frozen_at
F300V1-0179,2695234,访谈语料,mfa_press,丹麦广播公司记者,我想就中方近期扩大对欧洲国家免签范围提问。一些欧洲国家获得了免签入境中国资格，有些却没有。一些外交和商界人士对获得免签入境中国的资格标准有些困惑。你能否说明中方免签政策的标准是什么，并帮助我们理解荷兰和丹麦，匈牙利和瑞典之间有何不同？,林剑,中方对扩大中外人员往来一贯持开放态度，愿与有关国家加强沟通，进一步提升双边人员往来便利化水平。,no,0,0,0,0,0,0,,,B只是给出泛化外交回应，没有稳定回答A关于免签标准和差异的具体槽位。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0180,2694073,访谈语料,china_live,中新社记者,台媒报道，根据“美台对等贸易协议”（ART）条款，美国花生将零关税输入台湾，岛内舆论担心可能导致美国花生倾销。台农业部门对此称，已做好准备，协助产业转型，提升台湾花生附加价值。请问对此有何评论？,陈斌华,民进党当局妄图“倚外谋独”，在与美贸易谈判中无原则媚外、无底线卖台，任由其予取予求。如果美国农产品零关税输入台湾的报道属实，势必严重冲击台湾农业发展，挤压岛内农户生存空间。民进党当局所谓“产业转型、提升附加值”的说辞，不过是试图转移焦点、敷衍民众、掩盖损失的空洞表态，根本无法化解外来农产品倾销带来的实际冲击。其对美一味敞开市场让利讨好，对内罔顾基层民生福祉，损害的是台湾民众的利益，牺牲的是台湾农业的未来。,yes,1,0,1,0,1,0,美国花生将零关税输入台湾 ||| 产业转型，提升台湾花生附加价值,美国农产品零关税输入台湾 ||| 产业转型、提升附加值,B复现A中的台湾、零关税输入和产业转型说辞，并对其作反驳性评价。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0181,2730542,文本对话,朱子语类,问者,不独是以数算，大概只是参合底意思。如赵广汉欲问马，先问牛，便只是以彼数来参此数否？,朱子,是。却是恁地数了，又恁地数，也是将这个去比那个,yes,1,0,1,0,0,1,以彼数来参此数,将这个去比那个,B用“这个/那个”的比较关系解释A中的“以彼参此”，属于类比式选择性承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0182,2722912,文本对话,骆驼祥子,王二,那什幺，没有。天还没亮，就都起来了，简直顾不得说话了。火车是，那什幺，七点四十分就开！那什幺，我怎幺过那院去？,祥子,跳过去！,yes,0,0,1,0,0,0,我怎幺过那院去,跳过去,B用“跳过去”填入A询问如何过院的办法槽位。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0183,2718634,文本对话,平凡的世界,王彩娥,我照枣着哩！你二爸给我安排了这个轻省活……你吃枣不？,王彩娥,你都拾上！现在这周围没人看见！,yes,0,0,1,0,0,0,你吃枣不,你都拾上,B承接A关于枣的询问，转为让对方把枣都拾上。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0184,2735031,文本对话,朴通事,甲,秀才哥，你与我写一纸借钱文书。,乙,拿纸墨笔砚来，我写与你。,yes,1,0,1,0,0,0,写一纸借钱文书,我写与你,B复现“写”，并承接A要求写文书的行动。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0185,2734249,文本对话,论语,子路,是也,长沮,是知津矣,yes,1,0,1,0,0,0,是也,是知津矣,B复现“是”，并把A的判断推进为“知津”的解释。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0186,2698585,文本对话,水浒传,一泼皮,我有一个道理。他又不曾认的我，我们如何便去寻的闹？等他来时，诱他去粪窖边，只做恭贺他，双手抢住脚，翻筋斗攧那厮下粪窖去，只是小耍他。,众泼皮,好，好！,uncertain,0,0,?,0,0,0,只是小耍他,好，好,B对A的计划表示赞同，但主要是纯附和，缺少可定位的核心机制。,主要是立场确认/附和，暂不强行纳入核心标签。,top30_reviewed,1,medium,B只是对A计划表示赞同，缺少可定位复现、填槽或结构改造，保留为纯附和边界样本。,uncertain,0,0,?,0,0,0,只是小耍他,好，好,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0187,2678585,文本对话,雷雨,鲁四凤,倒了它？,周蘩漪,嗯？好，要不，你先把它放在那儿。不，你还是倒了它。,yes,1,0,1,1,0,0,倒了它,倒了它,B复现“倒了它”，并在犹豫后修正为执行A提出的动作。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0188,2751383,日常对话,chatterbot-1k,,你是自我,,"你是对的,我的自我。",yes,1,0,1,0,0,0,自我,我的自我,B复现“自我”，并将A的判断转为自我说明。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0189,2724474,文本对话,清平山堂话本,王氏,你在那以住？家中有甚人管顾你？你眼见也不见？,婆婆,老拙无个男只女，在百厮求院子里住。两目青盲，略见些儿，每日出来看经吃化。自四十岁无了丈夫，五十岁坏了眼，平日只爱看经。到今看五十余年经了，因此背诵如水。,yes,0,1,1,0,0,0,那以住 ||| 有甚人管顾你 ||| 眼见也不见,在百厮求院子里住 ||| 无个男只女 ||| 两目青盲,B逐项填入A关于住处、家人和视力的多个询问槽位。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0190,2733816,文本对话,孟子,孟子,远方之人闻君行仁政，愿受一廛而为氓,陈相,闻君行圣人之政，是亦圣人也，愿为圣人氓,yes,1,1,1,0,0,0,闻君行仁政 ||| 愿受一廛而为氓,闻君行圣人之政 ||| 愿为圣人氓,B高度复用A的“闻君行X政，愿为X氓”结构，并替换评价等级。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0191,2693803,访谈语料,china_interview,中国网,随着“一带一路”倡议的落实，您说的那些情况是否会有所改变？,帕鲁贝克,我觉得会改变的，因为中国政府一直在对外提供援助，不仅仅是对亚洲国家、俄罗斯，还包括中东欧和西欧。,yes,1,0,1,0,0,0,是否会有所改变,会改变的,B复现“改变”，并直接回答A的变化询问。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0192,2737779,日常对话,chatterbot,,你没有任何意义,,这一切都对我的人造心灵有意义。,yes,1,0,1,0,1,0,没有任何意义,有意义,B复现“意义”，并把A的否定判断反转为肯定。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0193,2692756,文本对话,红楼梦,袭人,不是好些。,丙,这些事都是太太亲眼见的。独是夏天的话我从没敢和别人说。,no,0,0,0,0,0,0,,,B转入叙述太太和夏天的话，与A的“不是好些”缺少稳定映射。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0194,2753148,网络回帖,tieba-305w,上帖,现在有人照着,回帖,教练和爵爷的关系，还有副主席！,uncertain,0,0,?,0,0,0,现在有人照着,教练和爵爷的关系,A话轮明显不完整，B可能承接某个未呈现话题，但无法稳定判断核心机制。,A话轮截断或上下文缺失，无法确认A/B关系。,top30_reviewed,1,low,A话轮明显不完整，B可能承接未呈现上下文，无法稳定判断A/B映射关系，保留uncertain。,uncertain,0,0,?,0,0,0,现在有人照着,教练和爵爷的关系,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0195,2749680,日常对话,qingyun-11w,问,以牙还牙,答,无聊的人说无聊的话,no,0,0,0,0,0,0,,,B只是贬低A的话语，无稳定复现或结构映射。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0196,2689629,日常对话,青云语料,问,刚才还说女生,答,刚才是刚才，现在是现在，世事都是会变的,yes,1,1,1,0,1,0,刚才还说女生,刚才是刚才，现在是现在,B复现“刚才”，并用“刚才/现在”的对举结构反驳A的追问。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0197,2723994,文本对话,唐传奇,王老,姓王。,韦义方,张老令取钱一千万，持此帽为信。,no,0,0,0,0,0,0,,,B转入取钱和帽子为信的叙述，与A的姓氏回答无稳定承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0198,2710134,文本对话,西游记,摩昂,原来是你不知！他还有一个大徒弟，是五百年前大闹天宫上方太乙金仙齐天大圣，如今保护唐僧往西天拜佛求经，是普陀岩大慈大悲观音菩萨劝善，与他改名，唤做孙悟空行者。你怎么没得做，撞出这件祸来？他又在我海内遇着你的差人，夺了请帖，径入水晶宫，拿捏我父子们，有结连妖邪，抢夺人口之罪。你快把唐僧、八戒送上河边，交还了孙大圣，凭着我与他陪礼，你还好得性命，若有半个不字，休想得全生居于此也！,鼍龙,我与你嫡亲的姑表，你倒反护他人？听你所言，就教把唐僧送出，天地间那里有这等容易事也！你便怕他，莫成我也怕他？他若有手段，敢来我水府门前，与我交战三合，我才与他师父，若敌不过我，就连他也拿来，一齐蒸熟，也没甚么亲人，也不去请客，自家关了门，教小的们唱唱舞舞，我坐在上面，自自在在，吃他娘不是！,yes,1,0,1,0,1,0,唐僧 ||| 孙大圣,唐僧 ||| 他 ||| 莫成我也怕他,B复现唐僧及“他”等核心对象，并围绕是否护他、怕他作反驳性回应。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0199,2734372,文本对话,老乞大,乙,有甚麽难处？刷了锅着，烧的锅热时，着上半盏香油。将油熟了时，下上肉，着些盐，着箸子搅动。炒的半熟时，调上些酱水、生葱、料物拌了，锅子上盖覆了，休着出气，烧动火，一霎儿熟了。,甲,这肉熟了，你尝看咸淡如何？,yes,1,0,1,0,0,0,肉 ||| 熟了,肉熟了 ||| 咸淡如何,B复现“肉/熟”，并把A的烹调步骤推进为尝咸淡的后续动作。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0200,2961013,日常对话,douban-multiturn-100w,乙,欢迎回家哈哈哈,甲,还有70天我活天天儿给,uncertain,?,?,?,?,?,0,欢迎回家,还有70天,B可能是情绪性回应或错配文本，但B话轮语义残缺，无法稳定判断共鸣关系。,B话轮疑似残缺或错配，暂不强行判断。,top30_reviewed,1,low,B话轮残缺，可能是情绪回应或错配文本，无法稳定判断共鸣关系，保留uncertain。,uncertain,?,?,?,?,?,0,欢迎回家,还有70天,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0201,2713474,影视对白,subtitle-useless,,你能开大声点吗，霍夫曼先生,,为了保全人类文明我们必须做出困难的抉择,no,0,0,0,0,0,0,,,B转入人类文明抉择，未稳定回应A关于音量的请求。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_after_final_sanity,1,high,B转入“人类文明抉择”，未回应A关于音量的请求，属于话题错位，维持no。,no,0,0,0,0,0,0,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0202,2735884,文本对话,世说新语,王右军,故当共推安石。,刘尹,若安石东山志立，当与天下共推之。,yes,1,1,1,0,0,0,共推安石,安石 ||| 共推之,B复现“安石/共推”，并把A的共同推举转化为条件性评价，形成结构承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0203,2696601,访谈语料,mfa_press,总台央视记者,习近平主席即将对韩国进行国事访问，能否介绍中方对发展中韩关系的期待？,郭嘉昆,中国和韩国是近邻和合作伙伴。中方重视中韩关系，对韩政策保持稳定性和连续性，此访是习近平主席时隔11年再次对韩国进行国事访问，也是李在明总统就任后中韩元首首次会晤。中方愿同韩方一道，坚守建交初心，坚持睦邻友好、互利共赢，推动中韩战略合作伙伴关系不断向前发展。,yes,1,0,1,0,0,0,中韩关系 ||| 期待,中韩关系 ||| 合作伙伴关系,B复现“中韩关系”议题，并围绕A询问的发展期待作展开回答。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0204,2694237,访谈语料,china_live,人民日报记者,对于中国国民党主席郑丽文率团来大陆访问，台安全部门负责人称，两岸交流应该由台湾当局主导，不应该由党对党决定；大陆推出对台新举措可能是“介选”行为，希望影响岛内选举。请问对此有何评论？,张晗,民进党当局顽固坚持“台独”分裂立场，导致两岸对话协商停摆，还刻意抹黑攻击、打压岛内其他政党、团体和社会各界与大陆的正常交流交往。我们推出十项促进两岸交流合作的政策措施，岛内社会各界、广大台湾同胞都叫好、都支持，都想早蒙其利，只有民进党当局跳出来攻击、污蔑、反对。 这再次充分暴露了民进党当局图谋“台独”的真实面目，以及破坏两岸交流合作、损害民众福祉、与民众对着干的邪恶本性。,yes,1,0,1,0,1,0,两岸交流 ||| 对台新举措,两岸交流合作 ||| 政策措施 ||| 攻击、污蔑、反对,B承接A关于两岸交流和对台举措的提问，并对其中的指控作反驳性回应。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0205,2730840,文本对话,朱子语类,问者,皇极,朱子,此是人君为治之心法。如周公一书，只是个八政而已,yes,0,0,1,0,0,0,皇极,人君为治之心法,B以“人君为治之心法”解释A提出的“皇极”概念，属于定义式选择性承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_after_final_sanity,1,high,B以“人君为治之心法”解释A提出的“皇极”概念，属于定义式选择性承接，维持yes。,yes,0,0,1,0,0,0,皇极,人君为治之心法,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0206,2722902,文本对话,骆驼祥子,老程,怎样？,祥子,该走了！,yes,0,0,1,0,0,0,怎样,该走了,B以行动建议填入A的“怎样”开放槽位，属于弱填槽型回应。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0207,2718476,文本对话,平凡的世界,晓霞,“这家伙又胡说八道了！”,少平,“你怎敢这样说呢？”,yes,1,0,1,0,1,0,胡说八道 ||| 说,这样说,B用“这样说”指回A的评价性发话，并对其进行质疑，形成选择性承接和对比。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0208,2735192,文本对话,朴通事,乙,我问你些字样。缝衣裳的“缝”字怎麽写？,甲,那的不容易，纽丝傍做“逢”字。,yes,0,1,1,0,0,0,怎麽写,纽丝傍做“逢”字,B以字形构成填入A的“怎么写”槽位，属于书写说明型填槽。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0209,2734257,文本对话,论语,孔子,尊五美，屏四恶，斯可以从政矣,子张,何谓五美？,yes,1,0,1,0,0,0,五美,何谓五美,B复现“五美”，并将A列举的概念转化为追问对象。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0210,2702503,文本对话,水浒传,杨雄,我昨夜梦见神人叫我，说有旧愿不曾还得。向日许下东门外岳庙里那炷香愿，未曾还得。今日我闲些，要去还了。须和你同去。,那妇人,你便自去还了罢，要我去何用？,yes,1,0,1,0,1,0,去还了 ||| 同去,自去还了罢 ||| 要我去何用,B复现“去/还”相关行动，并拒绝A要求同去的安排，形成对比回应。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0211,2743169,影视对白,subtitle-useless,,这意味着让其中一人抛弃朋友,,是这样吗?,yes,0,0,1,0,0,0,抛弃朋友,是这样吗,B用“这样”指回A中的命题，并请求确认，属于弱选择性承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,round2_reviewed,1,medium,B用“这样”指回A中的命题并请求确认，属于弱指示性承接，保留yes。,yes,0,0,1,0,0,0,抛弃朋友,是这样吗,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0212,2693639,日常对话,青云语料,问,唐杰不爱我了,答,傻瓜不会的啦,yes,0,0,1,0,1,0,不爱我了,不会的啦,B直接否定A关于“不爱我”的判断，形成选择性承接和对比。,,ai_assisted_unreviewed,0,,,,,,,,,,,,round2_reviewed,1,high,B直接否定A关于“不爱我”的判断，形成选择性承接和对比，保留yes。,yes,0,0,1,0,1,0,不爱我了,不会的啦,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0213,2733042,文本对话,朱子语类,问者,此某知之有未尽，不意伯丰能如此,朱子,朝以十月，车服黄屋左纛,no,0,0,0,0,0,0,,,B转入典章服饰内容，与A对伯丰理解能力的评价缺少稳定映射。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0214,2785425,网络回帖,贴吧回帖,上文,真.破车迷,回帖,买了路易斯阿，还是孔帝不行,yes,0,0,1,0,0,0,破车迷,路易斯 ||| 孔帝,B围绕A中的“破车迷”所指球队语境继续评价引援和教练，属于语义选择性承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_after_final_sanity,1,medium,B围绕A中的“破车迷”所指球队语境继续评价引援和教练，属于隐性语义承接，维持yes。,yes,0,0,1,0,0,0,破车迷,路易斯 ||| 孔帝,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0215,2694027,访谈语料,china_interview,主持人,这是最根本的一个变化。,黄平,这是制度层面。第二，在经济发展层面，实际上香港的经济发展，无论是人均GDP、人均收入，还是世界影响力、各种排名，这２０年香港在世界上都是提高的。回归以前英方，包括西方也担心回归了以后反而要降低，实际上这２０年是一直走在世界的前列。 第三，从和祖国内地的联系方面，我们实际上是第一个实行“一国两制”，在世界上也是开创性的。,yes,1,0,1,0,0,0,这是最根本的一个变化,这是制度层面,B复现“这是”承接A的变化判断，并继续展开制度层面的说明。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_after_final_sanity,1,high,B复现“这是”并承接A的“变化”判断，继续展开制度层面说明，维持yes。,yes,1,0,1,0,0,0,这是最根本的一个变化,这是制度层面,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0216,2951012,日常对话,douban-multiturn-100w,甲,走起来呗三姐,乙,8月份正好暑假有机会的话就一起,yes,0,0,1,0,0,0,走起来,一起,B承接A提出的出行邀请，并给出暑假一起行动的可能性。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0217,2734305,文本对话,老乞大,乙,汉儿、高丽中半。,甲,里头也有顽的麽？,yes,0,0,1,0,0,0,汉儿、高丽中半,里头,B用“里头”指回A中的汉儿和高丽人群体，并继续追问其中是否有人会玩。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0218,2694986,访谈语料,mfa_press,林剑,中方一贯主张，各国在发展同太平洋岛国关系时，应该秉持“三个坚持”，要坚持岛国自主、坚持发展为先、坚持开放包容。任何国家都不应该将岛国当作自己的“后院”。希望有关方能切实尊重岛国独立和主权完整，不干涉岛国内政。,《中国日报》记者,据报道，美国防部日前宣布将1名囚犯从关塔那摩监狱遣返，目前仍有29名被拘留者在押关塔那摩监狱。外界评称，近年来，美国历届政府曾多次承诺关闭关塔那摩监狱，但时至今日仍未兑现承诺。尽管古巴政府曾多次抗议，美国仍非法占领关塔那摩部分领土超过120年。发言人对此有何评论？,no,0,0,0,0,0,0,,,B提出关塔那摩监狱问题，与A关于太平洋岛国的答复无相邻共鸣关系。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0219,2735511,文本对话,世说新语,某人,或语令卖去,庾公,卖之必有买者，即当害其主。宁可不安己而移于他人哉？昔孙叔敖杀两头蛇以为后人，古之美谈，效之，不亦达乎！,yes,1,0,1,0,1,0,卖去,卖之必有买者 ||| 宁可不安己而移于他人哉,B复现“卖”，并反驳卖去的建议，说明其会转害他人。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0220,2733787,文本对话,孟子,大夫,此非距心之所得为也,孟子,今有受人之牛羊而为之牧之者，则必为之求牧与刍矣。求牧与刍而不得，则反诸其人乎？抑亦立而视其死与？,yes,0,0,1,0,0,1,此非距心之所得为也,今有受人之牛羊而为之牧之者,B以牧牛羊的设喻回应A的判断，属于类比式选择性承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
